"","depto","gestion","mes","dia","hora","estacion","numestac","longitud","latitud","altura","precip","temp","tempmed","tempmax","tempmin","humed","humedmedia","humedmax","humedmin","velmedia","velmax","velmin","dirvient","dirvientmed","dirvientmax","dirvientmin","eto","nubo","presion","presionmed","presionmax","presionmin"
"16597","Pando",2022,11,17,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,35,26,NA,77.9,77.9,77.9,TRUE,NA,NA,NA,TRUE,13,13,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16598","Pando",2022,11,17,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,7.5,NA,NA,35.6,23,NA,67,78,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16599","Pando",2022,11,18,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,35,25,NA,87.9,87.9,87.9,TRUE,NA,NA,NA,TRUE,16,16,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16600","Pando",2022,11,18,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,0,NA,NA,35.4,23.3,NA,74,89,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16601","Pando",2022,11,19,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,35,28,NA,78.2,78.2,78.2,TRUE,NA,NA,NA,TRUE,16,16,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16602","Pando",2022,11,19,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,0.3,NA,NA,35.6,24,NA,68,82,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16603","Pando",2022,11,20,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,35,27,NA,82.9,82.9,82.9,TRUE,NA,NA,NA,TRUE,14,14,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16604","Pando",2022,11,20,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,0,NA,NA,36,24,NA,65,83,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16605","Pando",2022,11,21,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,34,24,NA,82.9,82.9,82.9,TRUE,NA,NA,NA,TRUE,16,16,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16606","Pando",2022,11,21,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,0,NA,NA,35.7,25.2,NA,68,84,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16607","Pando",2022,11,22,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,26,23,NA,99.1,99.1,99.1,TRUE,NA,NA,NA,TRUE,8,8,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16608","Pando",2022,11,22,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,13.3,NA,NA,26.3,22.7,NA,90,97,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16609","Pando",2022,11,23,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,26,23,NA,99.1,99.1,99.1,TRUE,NA,NA,NA,TRUE,7,7,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16610","Pando",2022,11,23,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,45.8,NA,NA,27.8,22.3,NA,93,99,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16611","Pando",2022,11,24,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,32,24,NA,99.1,99.1,99.1,FALSE,NA,NA,NA,FALSE,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16612","Pando",2022,11,24,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,5.9,NA,NA,34.4,22.5,NA,71,96,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16613","Pando",2022,11,25,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,27,23,NA,99.1,99.1,99.1,FALSE,NA,NA,NA,FALSE,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16614","Pando",2022,11,25,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,1.7,NA,NA,28.8,23.5,NA,88,97,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16615","Pando",2022,11,26,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,33,24,NA,93.3,93.3,93.3,FALSE,NA,NA,NA,FALSE,12,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16616","Pando",2022,11,26,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,7.5,NA,NA,35.2,222.4,NA,80,97,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16617","Pando",2022,11,27,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,36,26,NA,88,88,88,TRUE,NA,NA,NA,TRUE,16,1,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16618","Pando",2022,11,27,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,0,NA,NA,36.3,22.4,NA,67,87,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16619","Pando",2022,11,28,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,36,25,NA,87.9,87.9,87.9,FALSE,NA,NA,NA,FALSE,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16620","Pando",2022,11,28,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,0,NA,NA,37.7,22.2,NA,66,83,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16621","Pando",2022,11,29,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,35,27,NA,78.1,78.1,78.1,TRUE,NA,NA,NA,TRUE,16,15,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16622","Pando",2022,11,29,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,0,NA,NA,36.7,23.3,NA,60,80,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16623","Pando",2022,11,30,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,35,27,NA,82.9,82.9,82.9,TRUE,NA,NA,NA,TRUE,16,16,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16624","Pando",2022,11,30,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,0,NA,NA,35.2,23.2,NA,65,80,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16625","Pando",2022,12,1,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,32,27,NA,82.9,82.9,82.9,TRUE,NA,NA,NA,TRUE,15,15,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16626","Pando",2022,12,1,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,0,NA,NA,33.6,24.8,NA,71,86,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16627","Pando",2022,12,2,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,22,20,NA,93.2,93.2,93.2,TRUE,NA,NA,NA,TRUE,8,7,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16628","Pando",2022,12,2,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,40.1,NA,NA,22.4,20.1,NA,96,97,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16629","Pando",2022,12,3,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,31,22,NA,93.2,93.2,93.2,FALSE,NA,NA,NA,FALSE,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16630","Pando",2022,12,3,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,39.7,NA,NA,31.3,20.9,NA,81,94,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16631","Pando",2022,12,4,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,34,24,NA,93.3,93.3,93.3,TRUE,NA,NA,NA,TRUE,14,14,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16632","Pando",2022,12,4,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,0,NA,NA,36.3,20.4,NA,69,90,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16633","Pando",2022,12,5,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,35,24,NA,88,88,88,TRUE,NA,NA,NA,TRUE,13,13,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16634","Pando",2022,12,5,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,0,NA,NA,35.2,22.8,NA,68,86,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16635","Pando",2022,12,6,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,33,23,NA,99.1,99.1,99.1,TRUE,NA,NA,NA,TRUE,8,8,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16636","Pando",2022,12,6,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,30,NA,NA,33.3,20.6,NA,69,96,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16637","Pando",2022,12,7,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,31,24,NA,93.3,93.3,93.3,TRUE,NA,NA,NA,TRUE,12,12,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16638","Pando",2022,12,7,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,0,NA,NA,31.7,22.3,NA,76,92,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16639","Pando",2022,12,8,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,33,25,NA,88,88,88,TRUE,NA,NA,NA,TRUE,14,14,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16640","Pando",2022,12,8,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,0,NA,NA,34.2,22.5,NA,68,89,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16641","Pando",2022,12,9,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,26,26,NA,88,88,88,FALSE,NA,NA,NA,FALSE,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16642","Pando",2022,12,9,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,0.1,NA,NA,33.7,24.4,NA,80,93,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16643","Pando",2022,12,10,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,25,25,NA,93.3,93.3,93.3,TRUE,NA,NA,NA,TRUE,16,16,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16644","Pando",2022,12,10,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,0.8,NA,NA,34,22.5,NA,81,91,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16645","Pando",2022,12,11,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,27,27,NA,88,88,88,TRUE,NA,NA,NA,TRUE,13,13,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16646","Pando",2022,12,11,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,0,NA,NA,32.9,24,NA,78,88,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16647","Pando",2022,12,12,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,31,22,NA,99.1,99.1,99.1,TRUE,NA,NA,NA,TRUE,12,12,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16648","Pando",2022,12,12,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,2.5,NA,NA,32.4,21.7,NA,80,96,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16649","Pando",2022,12,13,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,24,24,NA,93.3,93.3,93.3,TRUE,NA,NA,NA,FALSE,14,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16650","Pando",2022,12,13,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,10.2,NA,NA,34.3,20.6,NA,74,92,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16651","Pando",2022,12,14,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,27,27,NA,82.9,82.9,82.9,TRUE,NA,NA,NA,TRUE,16,16,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16652","Pando",2022,12,14,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,0,NA,NA,34.6,23.7,NA,72,87,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16653","Pando",2022,12,15,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,31,24,NA,88,88,88,TRUE,NA,NA,NA,TRUE,15,15,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16654","Pando",2022,12,15,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,0,NA,NA,31.7,22.6,NA,86,98,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16655","Pando",2022,12,16,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,23,23,NA,93.2,93.2,93.2,FALSE,NA,NA,NA,FALSE,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16656","Pando",2022,12,16,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,15.3,NA,NA,29.3,22.3,NA,88,97,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16657","Pando",2022,12,17,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,24,24,NA,93.3,93.3,93.3,TRUE,NA,NA,NA,TRUE,15,15,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16658","Pando",2022,12,17,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,1.5,NA,NA,32.6,23.3,NA,76,94,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16659","Pando",2022,12,18,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,32,25,NA,87.9,87.9,87.9,TRUE,NA,NA,NA,TRUE,15,15,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16660","Pando",2022,12,18,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,0,NA,NA,34.5,22.5,NA,69,88,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16661","Pando",2022,12,19,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,22,22,NA,99.1,99.1,99.1,TRUE,NA,NA,NA,TRUE,16,16,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16662","Pando",2022,12,19,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,24.2,NA,NA,32.5,21.9,NA,83,98,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16663","Pando",2022,12,20,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,24,24,NA,93.3,93.3,93.3,TRUE,NA,NA,NA,TRUE,16,16,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16664","Pando",2022,12,20,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,0,NA,NA,29.5,22,NA,92,97,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16665","Pando",2022,12,21,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,30,25,NA,93.3,93.3,93.3,TRUE,NA,NA,NA,TRUE,15,15,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16666","Pando",2022,12,21,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,20.4,NA,NA,31.1,21.9,NA,83,93,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16667","Pando",2022,12,22,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,33,24,NA,93.3,93.3,93.3,TRUE,NA,NA,NA,TRUE,15,15,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16668","Pando",2022,12,22,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,0.5,NA,NA,34.4,22,NA,74,90,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16669","Pando",2022,12,23,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,24,24,NA,93.3,93.3,93.3,TRUE,NA,NA,NA,TRUE,16,16,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16670","Pando",2022,12,23,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,0,NA,NA,34.2,23.3,NA,71,91,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16671","Pando",2022,12,24,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,27,27,NA,82.9,82.9,82.9,TRUE,NA,NA,NA,TRUE,15,15,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16672","Pando",2022,12,24,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,1.4,NA,NA,34.4,24,NA,72,85,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16673","Pando",2022,12,25,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,26,22,NA,88,88,88,TRUE,NA,NA,NA,TRUE,10,10,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16674","Pando",2022,12,25,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,0,NA,NA,26,23.2,NA,93,96,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16675","Pando",2022,12,26,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,22,22,NA,93.2,93.2,93.2,FALSE,NA,NA,NA,FALSE,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16676","Pando",2022,12,26,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,11.3,NA,NA,30.3,20.5,NA,83,98,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16677","Pando",2022,12,27,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,24,24,NA,87.8,87.8,87.8,TRUE,NA,NA,NA,TRUE,13,13,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16678","Pando",2022,12,27,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,0,NA,NA,31.9,20.6,NA,71,89,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16679","Pando",2022,12,28,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,33,26,NA,82.8,82.8,82.8,TRUE,NA,NA,NA,TRUE,16,16,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16680","Pando",2022,12,28,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,0,NA,NA,31.9,22.3,NA,68,82,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16681","Pando",2022,12,29,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,27,27,NA,82.9,82.9,82.9,TRUE,NA,NA,NA,TRUE,16,16,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16682","Pando",2022,12,29,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,0,NA,NA,31.8,23.8,NA,70,83,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16683","Pando",2022,12,30,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,25,22,NA,94.35,99.1,87.9,TRUE,NA,NA,NA,TRUE,16,15,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16684","Pando",2022,12,30,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,0,NA,NA,31.8,23.4,NA,94,97,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16685","Pando",2022,12,31,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,32,23,NA,99.1,99.1,99.1,TRUE,NA,NA,NA,TRUE,14,14,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16686","Pando",2022,12,31,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,29.9,NA,NA,32.3,21.7,NA,77,94,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16687","Pando",2023,1,1,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,0,NA,NA,30.8,21.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16688","Pando",2023,1,2,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,31,25,NA,72.64,87.9,61.9,TRUE,NA,NA,NA,TRUE,16,16,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16689","Pando",2023,1,2,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,20,NA,NA,32.3,22.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16690","Pando",2023,1,3,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,32,25,NA,87.9,87.9,87.9,TRUE,NA,NA,NA,TRUE,16,16,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16691","Pando",2023,1,3,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,0,NA,NA,33.3,23.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16692","Pando",2023,1,4,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,32,24,NA,93.3,93.3,93.3,TRUE,NA,NA,NA,TRUE,16,16,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16693","Pando",2023,1,4,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,0,NA,NA,32.7,23.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16694","Pando",2023,1,5,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,23,19,NA,93.1,93.1,93.1,TRUE,NA,NA,NA,TRUE,6,6,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16695","Pando",2023,1,5,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,21.6,NA,NA,23,18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16696","Pando",2023,1,6,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,28,21,NA,99.1,99.1,99.1,FALSE,NA,NA,NA,FALSE,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16697","Pando",2023,1,6,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,1,NA,NA,29,20.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16698","Pando",2023,1,7,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,32,23,NA,93.2,93.2,93.2,FALSE,NA,NA,NA,FALSE,15,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16699","Pando",2023,1,7,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,0,NA,NA,34.3,20.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16700","Pando",2023,1,8,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,33,25,NA,87.9,87.9,87.9,FALSE,NA,NA,NA,FALSE,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16701","Pando",2023,1,8,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,0,NA,NA,35,21.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16702","Pando",2023,1,9,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,32,25,NA,93.3,93.3,93.3,TRUE,NA,NA,NA,TRUE,16,16,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16703","Pando",2023,1,9,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,0,NA,NA,34,23.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16704","Pando",2023,1,10,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,32,25,NA,87.9,87.9,87.9,FALSE,NA,NA,NA,FALSE,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16705","Pando",2023,1,10,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,0,NA,NA,33.4,23.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16706","Pando",2023,1,11,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,31,25,NA,93.3,93.3,93.3,FALSE,NA,NA,NA,FALSE,1,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16707","Pando",2023,1,11,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,0,NA,NA,32.7,22.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16708","Pando",2023,1,12,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,33,24,NA,93.3,93.3,93.3,TRUE,NA,NA,NA,TRUE,16,16,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16709","Pando",2023,1,12,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,0,NA,NA,34,22.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16710","Pando",2023,1,13,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,32,25,NA,82.7,82.7,82.7,TRUE,NA,NA,NA,TRUE,16,16,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16711","Pando",2023,1,13,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,0,NA,NA,33.6,23.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16712","Pando",2023,1,14,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,34,26,NA,82.8,82.8,82.8,TRUE,NA,NA,NA,TRUE,16,16,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16713","Pando",2023,1,14,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,0,NA,NA,34.9,23.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16714","Pando",2023,1,15,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,29,22,NA,99.1,99.1,99.1,FALSE,NA,NA,NA,FALSE,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE
